id_i,id_j,len_i,len_j,score_raw,sss,identity,aligned_len,dataset,hog_id
MOUSE44226,BOVIN31508,172,172,832.0,0.9168044077134986,0.9011627906976745,172,amn,E0746040
MOUSE44226,CANLF03403,172,175,816.0,0.8903436988543372,0.8953488372093024,172,amn,E0746040
MOUSE44226,MONDO27262,172,172,797.0,0.8758241758241758,0.8546511627906976,172,amn,E0746040
MOUSE44226,CHICK24130,172,170,645.0,0.712707182320442,0.7235294117647059,170,amn,E0746040
RATNO07819,MACMU36135,172,172,838.0,0.9229074889867841,0.9069767441860465,172,amn,E0746040
RATNO07819,GORGO30712,172,172,841.0,0.9272326350606395,0.9127906976744186,172,amn,E0746040
RATNO07819,HUMAN75614,172,172,841.0,0.9272326350606395,0.9127906976744186,172,amn,E0746040
RATNO07819,PANTR33948,172,172,841.0,0.9272326350606395,0.9127906976744186,172,amn,E0746040
RATNO07819,BOVIN31508,172,172,840.0,0.9251101321585903,0.9127906976744186,172,amn,E0746040
RATNO07819,CANLF03403,172,175,824.0,0.8985823336968375,0.9069767441860465,172,amn,E0746040
RATNO07819,MONDO27262,172,172,805.0,0.8841295991213619,0.8662790697674418,172,amn,E0746040
RATNO07819,CHICK24130,172,170,655.0,0.7233572611816675,0.7411764705882353,170,amn,E0746040
MACMU36135,GORGO30712,172,172,898.0,0.9900771775082691,0.9883720930232558,172,amn,E0746040
MACMU36135,HUMAN75614,172,172,897.0,0.9889746416758545,0.9825581395348837,172,amn,E0746040
MACMU36135,PANTR33948,172,172,898.0,0.9900771775082691,0.9883720930232558,172,amn,E0746040
MACMU36135,BOVIN31508,172,172,888.0,0.9779735682819384,0.9767441860465116,172,amn,E0746040
MACMU36135,CANLF03403,172,175,875.0,0.9541984732824428,0.9767441860465116,172,amn,E0746040
MACMU36135,MONDO27262,172,172,860.0,0.9445359692476661,0.936046511627907,172,amn,E0746040
MACMU36135,CHICK24130,172,170,655.0,0.7233572611816675,0.7352941176470589,170,amn,E0746040
GORGO30712,HUMAN75614,172,172,905.0,0.9988962472406181,0.9941860465116279,172,amn,E0746040
GORGO30712,PANTR33948,172,172,906.0,1.0,1.0,172,amn,E0746040
GORGO30712,BOVIN31508,172,172,896.0,0.9878721058434399,0.9883720930232558,172,amn,E0746040
GORGO30712,CANLF03403,172,175,883.0,0.9639737991266376,0.9883720930232558,172,amn,E0746040
GORGO30712,MONDO27262,172,172,865.0,0.9510720175920836,0.9418604651162791,172,amn,E0746040
GORGO30712,CHICK24130,172,170,660.0,0.7296849087893864,0.7411764705882353,170,amn,E0746040
HUMAN75614,PANTR33948,172,172,905.0,0.9988962472406181,0.9941860465116279,172,amn,E0746040
HUMAN75614,BOVIN31508,172,172,895.0,0.9867695700110254,0.9825581395348837,172,amn,E0746040
HUMAN75614,CANLF03403,172,175,882.0,0.962882096069869,0.9825581395348837,172,amn,E0746040
HUMAN75614,MONDO27262,172,172,864.0,0.9499725123694338,0.936046511627907,172,amn,E0746040
HUMAN75614,CHICK24130,172,170,660.0,0.7296849087893864,0.7411764705882353,170,amn,E0746040
PANTR33948,BOVIN31508,172,172,896.0,0.9878721058434399,0.9883720930232558,172,amn,E0746040
PANTR33948,CANLF03403,172,175,883.0,0.9639737991266376,0.9883720930232558,172,amn,E0746040
PANTR33948,MONDO27262,172,172,865.0,0.9510720175920836,0.9418604651162791,172,amn,E0746040
PANTR33948,CHICK24130,172,170,660.0,0.7296849087893864,0.7411764705882353,170,amn,E0746040
BOVIN31508,CANLF03403,172,175,884.0,0.9640130861504908,0.9883720930232558,172,amn,E0746040
BOVIN31508,MONDO27262,172,172,858.0,0.942339373970346,0.936046511627907,172,amn,E0746040
BOVIN31508,CHICK24130,172,170,660.0,0.7288790723357261,0.7411764705882353,170,amn,E0746040
CANLF03403,MONDO27262,175,172,845.0,0.9189777052746058,0.936046511627907,172,amn,E0746040
CANLF03403,CHICK24130,175,170,643.0,0.7031164570803717,0.7352941176470589,170,amn,E0746040
MONDO27262,CHICK24130,172,170,645.0,0.710352422907489,0.7235294117647059,170,amn,E0746040
MOUSE55837,RATNO20904,588,590,2816.5,0.9324615129945373,0.9268707482993197,588,amn,E0738993
MOUSE55837,MACMU27257,588,583,2115.0,0.7098506460815573,0.7222222222222222,576,amn,E0738993
MOUSE55837,GORGO12438,588,584,2134.5,0.7150753768844221,0.735191637630662,574,amn,E0738993
MOUSE55837,HUMAN27043,588,584,2115.0,0.7084240495729358,0.7256944444444444,576,amn,E0738993
MOUSE55837,PANTR11888,588,584,2116.5,0.7085704720455306,0.7299651567944251,574,amn,E0738993
MOUSE55837,BOVIN20384,588,578,2035.0,0.6838037634408602,0.6945898778359512,573,amn,E0738993
MOUSE55837,CANLF16517,588,580,2088.5,0.7001340931947704,0.7247386759581882,574,amn,E0738993
MOUSE55837,MONDO29025,588,526,1191.5,0.41465112232469115,0.47609942638623326,523,amn,E0738993
MOUSE55837,CHICK47887,588,517,983.0,0.34679837713882516,0.42330097087378643,515,amn,E0738993
RATNO20904,MACMU27257,590,583,2111.5,0.7061872909698996,0.7110726643598616,578,amn,E0738993
RATNO20904,GORGO12438,590,584,2119.5,0.7075613420130196,0.71875,576,amn,E0738993
RATNO20904,HUMAN27043,590,584,2099.5,0.7007676902536716,0.7152777777777778,576,amn,E0738993
RATNO20904,PANTR11888,590,584,2101.5,0.7010842368640534,0.7135416666666666,576,amn,E0738993
RATNO20904,BOVIN20384,590,578,2059.0,0.68943579440817,0.6945898778359512,573,amn,E0738993
RATNO20904,CANLF16517,590,580,2105.5,0.70335727409387,0.7205623901581723,569,amn,E0738993
RATNO20904,MONDO29025,590,526,1213.5,0.42076976421636614,0.47992351816443596,523,amn,E0738993
RATNO20904,CHICK47887,590,517,1004.5,0.3530755711775044,0.4330097087378641,515,amn,E0738993
MACMU27257,GORGO12438,583,584,2784.0,0.9422914198679979,0.9416809605488851,583,amn,E0738993
MACMU27257,HUMAN27043,583,584,2767.0,0.9363790186125212,0.9365351629502573,583,amn,E0738993
MACMU27257,PANTR11888,583,584,2763.0,0.9345509893455098,0.9313893653516295,583,amn,E0738993
MACMU27257,BOVIN20384,583,578,2287.5,0.7766083856730606,0.7647058823529411,578,amn,E0738993
MACMU27257,CANLF16517,583,580,2380.5,0.8062658763759526,0.7944732297063903,579,amn,E0738993
MACMU27257,MONDO29025,583,526,1267.0,0.4456559971860711,0.5,522,amn,E0738993
MACMU27257,CHICK47887,583,517,1061.5,0.3785663338088445,0.4388349514563107,515,amn,E0738993
GORGO12438,HUMAN27043,584,584,2933.0,0.990711028542476,0.988013698630137,584,amn,E0738993
GORGO12438,PANTR11888,584,584,2931.0,0.9895340985820391,0.9863013698630136,584,amn,E0738993
GORGO12438,BOVIN20384,584,578,2297.0,0.7783802100982717,0.7664359861591695,578,amn,E0738993
GORGO12438,CANLF16517,584,580,2434.5,0.8230223123732252,0.803448275862069,580,amn,E0738993
GORGO12438,MONDO29025,584,526,1263.5,0.44356678953835355,0.48859315589353614,526,amn,E0738993
GORGO12438,CHICK47887,584,517,1050.0,0.37373198077949815,0.42217898832684825,514,amn,E0738993
HUMAN27043,PANTR11888,584,584,2912.0,0.9829535864978903,0.9777397260273972,584,amn,E0738993
HUMAN27043,BOVIN20384,584,578,2280.0,0.7724885651363713,0.7612456747404844,578,amn,E0738993
HUMAN27043,CANLF16517,584,580,2417.5,0.817137062700693,0.7982758620689655,580,amn,E0738993
HUMAN27043,MONDO29025,584,526,1259.5,0.4420849420849421,0.48098859315589354,526,amn,E0738993
HUMAN27043,CHICK47887,584,517,1063.5,0.3784697508896797,0.42829457364341084,516,amn,E0738993
PANTR11888,BOVIN20384,584,578,2276.0,0.7707416186928547,0.7560553633217993,578,amn,E0738993
PANTR11888,CANLF16517,584,580,2425.5,0.8194256756756757,0.7982758620689655,580,amn,E0738993
PANTR11888,MONDO29025,584,526,1257.5,0.44115067532011926,0.4847908745247148,526,amn,E0738993
PANTR11888,CHICK47887,584,517,1046.0,0.3720433932064734,0.4166666666666667,516,amn,E0738993
BOVIN20384,CANLF16517,578,580,2355.5,0.7987453374025093,0.7802768166089965,578,amn,E0738993
BOVIN20384,MONDO29025,578,526,1265.5,0.4456770558196866,0.48859315589353614,526,amn,E0738993
BOVIN20384,CHICK47887,578,517,1052.0,0.3756472058560971,0.4388349514563107,515,amn,E0738993
CANLF16517,MONDO29025,580,526,1319.5,0.4635517301949763,0.5057034220532319,526,amn,E0738993
CANLF16517,CHICK47887,580,517,1055.0,0.3757791629563669,0.4396887159533074,514,amn,E0738993
MONDO29025,CHICK47887,526,517,1235.0,0.45774647887323944,0.48412698412698413,504,amn,E0738993
MOUSE03519,RATNO02905,615,614,3152.0,0.976456009913259,0.9788273615635179,614,amn,E0740076
MOUSE03519,MACMU13688,615,613,3037.5,0.9422987436016752,0.9477977161500816,613,amn,E0740076
MOUSE03519,GORGO32429,615,614,3081.0,0.9535747446610956,0.9560260586319218,614,amn,E0740076
MOUSE03519,HUMAN33472,615,614,3084.0,0.9547987616099072,0.9576547231270358,614,amn,E0740076
MOUSE03519,PANTR14037,615,614,3084.0,0.9547987616099072,0.9576547231270358,614,amn,E0740076
MOUSE03519,BOVIN13235,615,613,3032.5,0.9388544891640866,0.9412724306688418,613,amn,E0740076
MOUSE03519,CANLF18776,615,612,3042.0,0.9432558139534883,0.9477124183006536,612,amn,E0740076
MOUSE03519,MONDO13632,615,622,2721.0,0.8354313785692354,0.8599348534201955,614,amn,E0740076
MOUSE03519,CHICK61311,615,632,1835.5,0.5584968811805873,0.7140350877192982,570,amn,E0740076
RATNO02905,MACMU13688,614,613,3026.0,0.9384400682276322,0.9445350734094616,613,amn,E0740076
RATNO02905,GORGO32429,614,614,3075.0,0.9514232673267327,0.9495114006514658,614,amn,E0740076
RATNO02905,HUMAN33472,614,614,3075.0,0.9517177344475395,0.9495114006514658,614,amn,E0740076
RATNO02905,PANTR14037,614,614,3075.0,0.9517177344475395,0.9495114006514658,614,amn,E0740076
RATNO02905,BOVIN13235,614,613,2998.5,0.9280408542246983,0.9330065359477124,612,amn,E0740076
RATNO02905,CANLF18776,614,612,3042.5,0.9431184128952262,0.9428104575163399,612,amn,E0740076
RATNO02905,MONDO13632,614,622,2702.5,0.8294966236955187,0.8517915309446255,614,amn,E0740076
RATNO02905,CHICK61311,614,632,1836.5,0.5586311787072243,0.708041958041958,572,amn,E0740076
MACMU13688,GORGO32429,613,614,3155.0,0.9775367931835787,0.9836867862969005,613,amn,E0740076
MACMU13688,HUMAN33472,613,614,3150.0,0.9762900976290098,0.9820554649265906,613,amn,E0740076
MACMU13688,PANTR14037,613,614,3150.0,0.9762900976290098,0.9820554649265906,613,amn,E0740076
MACMU13688,BOVIN13235,613,613,3009.5,0.9327444599411127,0.9443535188216039,611,amn,E0740076
MACMU13688,CANLF18776,613,612,3046.0,0.9455222722334317,0.9493464052287581,612,amn,E0740076
MACMU13688,MONDO13632,613,622,2704.0,0.8311049638850468,0.8531810766721044,613,amn,E0740076
MACMU13688,CHICK61311,613,632,1850.5,0.5636612854096863,0.7070175438596491,570,amn,E0740076
GORGO32429,HUMAN33472,614,614,3230.0,0.9987631416202845,0.998371335504886,614,amn,E0740076
GORGO32429,PANTR14037,614,614,3230.0,0.9987631416202845,0.998371335504886,614,amn,E0740076
GORGO32429,BOVIN13235,614,613,3072.0,0.9499072356215214,0.9575163398692811,612,amn,E0740076
GORGO32429,CANLF18776,614,612,3098.5,0.9595850108392692,0.9607843137254902,612,amn,E0740076
GORGO32429,MONDO13632,614,622,2752.5,0.844066237350506,0.8631921824104235,614,amn,E0740076
GORGO32429,CHICK61311,614,632,1862.5,0.5660234006989819,0.7165492957746479,568,amn,E0740076
HUMAN33472,PANTR14037,614,614,3233.0,1.0,1.0,614,amn,E0740076
HUMAN33472,BOVIN13235,614,613,3075.0,0.9511289823693164,0.9591503267973857,612,amn,E0740076
HUMAN33472,CANLF18776,614,612,3101.5,0.9608116480793061,0.9624183006535948,612,amn,E0740076
HUMAN33472,MONDO13632,614,622,2754.5,0.8449386503067484,0.8631921824104235,614,amn,E0740076
HUMAN33472,CHICK61311,614,632,1863.5,0.566499468004256,0.7165492957746479,568,amn,E0740076
PANTR14037,BOVIN13235,614,613,3075.0,0.9511289823693164,0.9591503267973857,612,amn,E0740076
PANTR14037,CANLF18776,614,612,3101.5,0.9608116480793061,0.9624183006535948,612,amn,E0740076
PANTR14037,MONDO13632,614,622,2754.5,0.8449386503067484,0.8631921824104235,614,amn,E0740076
PANTR14037,CHICK61311,614,632,1863.5,0.566499468004256,0.7165492957746479,568,amn,E0740076
BOVIN13235,CANLF18776,613,612,3073.0,0.9519826517967782,0.9639344262295082,610,amn,E0740076
BOVIN13235,MONDO13632,613,622,2711.0,0.8315950920245399,0.8580750407830342,613,amn,E0740076
BOVIN13235,CHICK61311,613,632,1855.5,0.5640674874601003,0.7073170731707317,574,amn,E0740076
CANLF18776,MONDO13632,612,622,2714.5,0.8339477726574501,0.8578431372549019,612,amn,E0740076
CANLF18776,CHICK61311,612,632,1850.5,0.5634038666463693,0.7077464788732394,568,amn,E0740076
MONDO13632,CHICK61311,622,632,1871.5,0.5642997135534449,0.7180385288966725,571,amn,E0740076
MOUSE14223,RATNO10644,521,474,2208.5,0.8479554617009023,0.9377682403433476,466,amn,E0745588
MOUSE14223,MACMU45970,521,489,1849.5,0.695823927765237,0.8,470,amn,E0745588
MOUSE14223,GORGO00095,521,495,1798.0,0.672778297474275,0.7756813417190775,477,amn,E0745588
MOUSE14223,HUMAN02015,521,478,1826.0,0.6935055070262058,0.7898089171974523,471,amn,E0745588
MOUSE14223,PANTR01053,521,478,1823.0,0.6924976258309592,0.7898089171974523,471,amn,E0745588
MOUSE14223,BOVIN22669,521,478,1847.5,0.7052872685627029,0.7876857749469215,471,amn,E0745588
MOUSE14223,CANLF14737,521,481,1810.5,0.6861853325753269,0.7711864406779662,472,amn,E0745588
MOUSE14223,MONDO04690,521,494,1432.0,0.5389537071885585,0.6495726495726496,468,amn,E0745588
MOUSE14223,CHICK30152,521,528,1341.5,0.49193252658599196,0.6137339055793991,466,amn,E0745588
RATNO10644,MACMU45970,474,489,1884.5,0.7453035396480127,0.8042553191489362,470,amn,E0745588
RATNO10644,GORGO00095,474,495,1804.5,0.7095949665749115,0.774468085106383,470,amn,E0745588
RATNO10644,HUMAN02015,474,478,1869.5,0.7467545436389055,0.7914893617021277,470,amn,E0745588
RATNO10644,PANTR01053,474,478,1866.5,0.7457051538154215,0.7914893617021277,470,amn,E0745588
RATNO10644,BOVIN22669,474,478,1888.5,0.7584337349397591,0.7957446808510639,470,amn,E0745588
RATNO10644,CANLF14737,474,481,1790.5,0.7136309286568354,0.7634408602150538,465,amn,E0745588
RATNO10644,MONDO04690,474,494,1465.5,0.5798219584569733,0.6427015250544662,459,amn,E0745588
RATNO10644,CHICK30152,474,528,1311.0,0.504716073147257,0.625866050808314,433,amn,E0745588
MACMU45970,GORGO00095,489,495,2395.0,0.9223955324475255,0.9463917525773196,485,amn,E0745588
MACMU45970,HUMAN02015,489,478,2410.0,0.9425107547907704,0.9581589958158996,478,amn,E0745588
MACMU45970,PANTR01053,489,478,2415.0,0.9446508898885194,0.9602510460251046,478,amn,E0745588
MACMU45970,BOVIN22669,489,478,2052.0,0.806762335364655,0.8284518828451883,478,amn,E0745588
MACMU45970,CANLF14737,489,481,1922.0,0.7500487804878049,0.8054968287526427,473,amn,E0745588
MACMU45970,MONDO04690,489,494,1429.5,0.5538550949244478,0.6443965517241379,464,amn,E0745588
MACMU45970,CHICK30152,489,528,1289.0,0.4862316107129385,0.6338672768878718,437,amn,E0745588
GORGO00095,HUMAN02015,495,478,2424.0,0.9426404822088276,0.9748953974895398,478,amn,E0745588
GORGO00095,PANTR01053,495,478,2429.0,0.9447685725398678,0.9769874476987448,478,amn,E0745588
GORGO00095,BOVIN22669,495,478,1948.0,0.7615324472243941,0.805439330543933,478,amn,E0745588
GORGO00095,CANLF14737,495,481,1869.5,0.7254559565386108,0.7766179540709812,479,amn,E0745588
GORGO00095,MONDO04690,495,494,1406.5,0.5418994413407822,0.6328293736501079,463,amn,E0745588
GORGO00095,CHICK30152,495,528,1298.5,0.48715062839992496,0.6221719457013575,442,amn,E0745588
HUMAN02015,PANTR01053,478,478,2526.0,0.9978273750740667,0.997907949790795,478,amn,E0745588
HUMAN02015,BOVIN22669,478,478,2032.0,0.8068294619813381,0.8200836820083682,478,amn,E0745588
HUMAN02015,CANLF14737,478,481,1895.0,0.7467980295566502,0.7906976744186046,473,amn,E0745588
HUMAN02015,MONDO04690,478,494,1441.0,0.5637715179968701,0.6477024070021882,457,amn,E0745588
HUMAN02015,CHICK30152,478,528,1314.0,0.5003808073115004,0.6367816091954023,435,amn,E0745588
PANTR01053,BOVIN22669,478,478,2029.0,0.8057982525814138,0.8200836820083682,478,amn,E0745588
PANTR01053,CANLF14737,478,481,1892.0,0.7457627118644068,0.7906976744186046,473,amn,E0745588
PANTR01053,MONDO04690,478,494,1435.0,0.5615339463901389,0.6455142231947484,457,amn,E0745588
PANTR01053,CHICK30152,478,528,1308.0,0.4981908207960388,0.6344827586206897,435,amn,E0745588
BOVIN22669,CANLF14737,478,481,1992.0,0.7892234548335975,0.8220338983050848,472,amn,E0745588
BOVIN22669,MONDO04690,478,494,1496.5,0.5885939036381514,0.6531049250535332,467,amn,E0745588
BOVIN22669,CHICK30152,478,528,1342.5,0.5138755980861244,0.6361556064073226,437,amn,E0745588
CANLF14737,MONDO04690,481,494,1481.0,0.5781768495022448,0.6437768240343348,466,amn,E0745588
CANLF14737,CHICK30152,481,528,1342.0,0.5099752992589778,0.6415525114155252,438,amn,E0745588
MONDO04690,CHICK30152,494,528,1383.0,0.5218867924528302,0.6554054054054054,444,amn,E0745588
MOUSE33799,RATNO29147,527,527,2755.0,0.9673455056179775,0.9601518026565465,527,amn,E0745759
MOUSE33799,MACMU09015,527,532,2594.0,0.9041477866852562,0.8861480075901328,527,amn,E0745759
MOUSE33799,GORGO02331,527,527,2588.0,0.9069563693709479,0.8804554079696395,527,amn,E0745759
MOUSE33799,HUMAN05460,527,527,2594.0,0.9081043234727814,0.8842504743833017,527,amn,E0745759
MOUSE33799,PANTR02675,527,527,2608.0,0.9131652661064426,0.888045540796964,527,amn,E0745759
MOUSE33799,BOVIN07434,527,527,2593.0,0.9109432636571227,0.8823529411764706,527,amn,E0745759
MOUSE33799,CANLF05625,527,527,2563.0,0.8978805394990366,0.8690702087286527,527,amn,E0745759
MOUSE33799,MONDO28023,527,527,2267.0,0.7944629402488173,0.7680608365019012,526,amn,E0745759
MOUSE33799,CHICK27437,527,566,2030.0,0.6904761904761905,0.7129277566539924,526,amn,E0745759
RATNO29147,MACMU09015,527,532,2586.0,0.9032483409011527,0.889943074003795,527,amn,E0745759
RATNO29147,GORGO02331,527,527,2592.0,0.9102721685689201,0.888045540796964,527,amn,E0745759
RATNO29147,HUMAN05460,527,527,2598.0,0.9114190492895983,0.8918406072106262,527,amn,E0745759
RATNO29147,PANTR02675,527,527,2612.0,0.9164912280701755,0.8956356736242884,527,amn,E0745759
RATNO29147,BOVIN07434,527,527,2562.0,0.9019538813589156,0.8785578747628083,527,amn,E0745759
RATNO29147,CANLF05625,527,527,2546.0,0.893803756362998,0.8709677419354839,527,amn,E0745759
RATNO29147,MONDO28023,527,527,2258.0,0.7929762949956102,0.7699619771863118,526,amn,E0745759
RATNO29147,CHICK27437,527,566,2046.0,0.6973415132924335,0.7167300380228137,526,amn,E0745759
MACMU09015,GORGO02331,532,527,2808.0,0.9789088373714485,0.9867172675521821,527,amn,E0745759
MACMU09015,HUMAN05460,532,527,2808.0,0.9778861222357653,0.9867172675521821,527,amn,E0745759
MACMU09015,PANTR02675,532,527,2803.0,0.976314872866597,0.9829222011385199,527,amn,E0745759
MACMU09015,BOVIN07434,532,527,2645.0,0.9243403809190984,0.9146110056925996,527,amn,E0745759
MACMU09015,CANLF05625,532,527,2591.0,0.9029447638961492,0.889943074003795,527,amn,E0745759
MACMU09015,MONDO28023,532,527,2294.0,0.7997211085933414,0.7832699619771863,526,amn,E0745759
MACMU09015,CHICK27437,532,566,2100.5,0.71082910321489,0.7288135593220338,531,amn,E0745759
GORGO02331,HUMAN05460,527,527,2838.0,0.9936974789915967,0.9943074003795066,527,amn,E0745759
GORGO02331,PANTR02675,527,527,2838.0,0.9938714760987568,0.9924098671726755,527,amn,E0745759
GORGO02331,BOVIN07434,527,527,2631.0,0.9244553759662685,0.905123339658444,527,amn,E0745759
GORGO02331,CANLF05625,527,527,2592.0,0.9081990189208129,0.8861480075901328,527,amn,E0745759
GORGO02331,MONDO28023,527,527,2299.0,0.8058184367332633,0.779467680608365,526,amn,E0745759
GORGO02331,CHICK27437,527,566,2071.0,0.7045415887055622,0.7243346007604563,526,amn,E0745759
HUMAN05460,PANTR02675,527,527,2839.0,0.9931782403358405,0.9943074003795066,527,amn,E0745759
HUMAN05460,BOVIN07434,527,527,2637.0,0.9255879255879256,0.9089184060721063,527,amn,E0745759
HUMAN05460,CANLF05625,527,527,2598.0,0.9093454672733636,0.889943074003795,527,amn,E0745759
HUMAN05460,MONDO28023,527,527,2298.0,0.8046218487394958,0.7813688212927756,526,amn,E0745759
HUMAN05460,CHICK27437,527,566,2080.0,0.7068819031435853,0.7281368821292775,526,amn,E0745759
PANTR02675,BOVIN07434,527,527,2651.0,0.930665262418817,0.9127134724857685,527,amn,E0745759
PANTR02675,CANLF05625,527,527,2612.0,0.9144057412917906,0.8937381404174574,527,amn,E0745759
PANTR02675,MONDO28023,527,527,2312.0,0.809665557695675,0.785171102661597,526,amn,E0745759
PANTR02675,CHICK27437,527,566,2091.0,0.7107409925220938,0.7319391634980988,526,amn,E0745759
BOVIN07434,CANLF05625,527,527,2632.0,0.9244819107832807,0.9070208728652751,527,amn,E0745759
BOVIN07434,MONDO28023,527,527,2289.0,0.8042867182009839,0.785171102661597,526,amn,E0745759
BOVIN07434,CHICK27437,527,566,2078.0,0.708610400682012,0.7224334600760456,526,amn,E0745759
CANLF05625,MONDO28023,527,527,2294.0,0.8037841625788367,0.7889733840304183,526,amn,E0745759
CANLF05625,CHICK27437,527,566,2067.0,0.7029416765856147,0.7224334600760456,526,amn,E0745759
MONDO28023,CHICK27437,527,566,2057.5,0.6999489709134207,0.7110266159695817,526,amn,E0745759
MOUSE16078,RATNO39200,470,470,2157.0,0.8809475188891158,0.8680851063829788,470,amn,E0746607
MOUSE16078,MACMU44764,470,470,1863.0,0.7605633802816901,0.7297872340425532,470,amn,E0746607
